away_team_abbr,home_team_abbr,date,start_time,day_night,venue,field_type,away_team_errors,home_team_errors,away_team_hits,home_team_hits,away_team_runs,home_team_runs,game_id
CLE,SD,20220327,20:10,D,Peoria Sports Complex,outdoor,2,0,5,7,1,5,CLESD20220327D
KC,CHC,20220327,20:05,D,Sloan Park,outdoor,3,0,14,9,12,13,KCCHC20220327D
COL,ARI,20220327,20:10,D,Salt River Fields at Talking Stick,outdoor,2,0,4,6,2,5,COLARI20220327D
SEA,OAK,20220327,20:05,D,Hohokam Stadium,outdoor,1,0,11,5,7,1,SEAOAK20220327D
CWS,LAD,20220327,20:05,D,Camelback Ranch,outdoor,1,2,15,5,9,0,CWSLAD20220327D
ATL,TB,20220327,17:05,D,Charlotte Sports Park,outdoor,1,0,6,6,1,4,ATLTB20220327D
PHI,TOR,20220327,17:07,D,TD Ballpark,outdoor,0,0,13,8,10,5,PHITOR20220327D
COL,CIN,20220327,20:05,D,Goodyear Ballpark,outdoor,1,2,8,10,4,4,COLCIN20220327D
ARI,TEX,20220327,20:05,D,Surprise Stadium,outdoor,1,0,4,13,0,13,ARITEX20220327D
SF,LAA,20220327,20:10,D,Tempe Diablo Stadium,outdoor,0,0,9,4,6,1,SFLAA20220327D
DET,BAL,20220327,17:05,D,Ed Smith Stadium,outdoor,3,0,12,7,4,5,DETBAL20220327D
PIT,NYY,20220327,17:05,D,George M. Steinbrenner Field,outdoor,0,2,7,11,4,7,PITNYY20220327D
BOS,MIN,20220327,17:05,D,CenturyLink Sports Complex,outdoor,1,1,5,6,3,6,BOSMIN20220327D
SF,MIL,20220328,20:10,D,American Family Fields of Phoenix,outdoor,1,0,6,9,2,5,SFMIL20220328D
NYY,DET,20220328,17:05,D,Publix Field at Joker Marchant Stadium,outdoor,0,0,14,9,11,7,NYYDET20220328D
BAL,PHI,20220328,17:05,D,BayCare Ballpark,outdoor,1,0,2,11,1,7,BALPHI20220328D
MIA,WSH,20220328,17:05,D,FITTEAM Ballpark of the Palm Beaches,outdoor,0,2,8,4,8,1,MIAWSH20220328D
SD,CWS,20220328,20:05,D,Camelback Ranch,outdoor,0,2,9,13,9,8,SDCWS20220328D
TEX,SEA,20220328,20:10,D,Peoria Sports Complex,outdoor,0,1,10,10,5,6,TEXSEA20220328D
LAD,ARI,20220328,20:10,D,Salt River Fields at Talking Stick,outdoor,0,0,5,8,3,5,LADARI20220328D
CLE,KC,20220328,20:05,D,Surprise Stadium,outdoor,0,0,17,19,9,19,CLEKC20220328D
OAK,LAA,20220328,20:10,D,Tempe Diablo Stadium,outdoor,2,3,6,13,2,7,OAKLAA20220328D
TOR,ATL,20220328,17:05,D,CoolToday Park,outdoor,0,0,4,8,4,5,TORATL20220328D
HOU,STL,20220328,17:05,D,Roger Dean Stadium,outdoor,0,0,8,3,2,1,HOUSTL20220328D
CHC,CIN,20220329,01:05,N,Goodyear Ballpark,outdoor,0,0,8,7,4,2,CHCCIN20220329N
MIL,CLE,20220329,20:05,D,Goodyear Ballpark,outdoor,1,0,6,14,3,10,MILCLE20220329D
KC,SEA,20220329,20:10,D,Peoria Sports Complex,outdoor,0,1,12,12,11,4,KCSEA20220329D
BOS,PIT,20220329,17:05,D,LECOM Park,outdoor,0,0,9,7,2,6,BOSPIT20220329D
MIN,TB,20220329,17:05,D,Charlotte Sports Park,outdoor,1,0,5,6,2,4,MINTB20220329D
ARI,CHC,20220329,20:05,D,Sloan Park,outdoor,1,1,9,2,2,3,ARICHC20220329D
SD,SF,20220329,20:05,D,Scottsdale Stadium,outdoor,0,1,8,14,6,11,SDSF20220329D
LAA,COL,20220329,20:10,D,Salt River Fields at Talking Stick,outdoor,0,0,7,9,8,2,LAACOL20220329D
WSH,HOU,20220329,17:05,D,FITTEAM Ballpark of the Palm Beaches,outdoor,2,0,8,10,1,3,WSHHOU20220329D
PHI,NYY,20220329,17:05,D,George M. Steinbrenner Field,outdoor,0,1,6,14,2,14,PHINYY20220329D
OAK,LAD,20220330,01:05,N,Camelback Ranch,outdoor,0,2,13,6,4,6,OAKLAD20220330N
NYM,MIA,20220329,22:40,N,Roger Dean Stadium,outdoor,0,2,15,6,10,0,NYMMIA20220329N
SF,KC,20220330,20:05,D,Surprise Stadium,outdoor,1,2,13,13,9,5,SFKC20220330D
ARI,COL,20220330,20:10,D,Salt River Fields at Talking Stick,outdoor,1,2,15,5,9,2,ARICOL20220330D
ATL,BOS,20220330,17:05,D,JetBlue Park,outdoor,0,1,16,13,7,10,ATLBOS20220330D
SEA,CHC,20220330,20:05,D,Sloan Park,outdoor,0,1,9,12,5,8,SEACHC20220330D
TEX,CWS,20220330,20:05,D,Camelback Ranch,outdoor,2,1,4,9,0,7,TEXCWS20220330D
DET,PHI,20220330,17:05,D,BayCare Ballpark,outdoor,0,2,13,8,7,1,DETPHI20220330D
TB,BAL,20220330,17:05,D,Ed Smith Stadium,outdoor,1,2,7,13,6,7,TBBAL20220330D
CIN,OAK,20220330,20:05,D,Hohokam Stadium,outdoor,0,1,7,11,4,5,CINOAK20220330D
HOU,NYM,20220330,22:10,N,Clover Park,outdoor,2,0,9,7,5,3,HOUNYM20220330N
MIL,SD,20220330,20:10,D,Peoria Sports Complex,outdoor,3,2,6,8,2,4,MILSD20220330D
PIT,MIN,20220330,17:05,D,CenturyLink Sports Complex,outdoor,1,0,7,12,4,9,PITMIN20220330D
STL,WSH,20220330,17:05,D,FITTEAM Ballpark of the Palm Beaches,outdoor,0,2,26,12,29,8,STLWSH20220330D
TOR,NYY,20220330,22:35,N,George M. Steinbrenner Field,outdoor,1,2,18,7,11,3,TORNYY20220330N
LAD,CLE,20220331,01:05,N,Goodyear Ballpark,outdoor,0,2,12,4,12,1,LADCLE20220331N
CWS,CIN,20220401,01:05,N,Goodyear Ballpark,outdoor,0,2,9,6,8,2,CWSCIN20220401N
SD,ARI,20220331,20:10,D,Salt River Fields at Talking Stick,outdoor,3,0,4,10,2,8,SDARI20220331D
WSH,NYM,20220331,22:10,N,Clover Park,outdoor,0,2,8,8,7,3,WSHNYM20220331N
DET,TOR,20220331,17:07,D,TD Ballpark,outdoor,0,1,8,8,3,5,DETTOR20220331D
BAL,PIT,20220331,17:05,D,LECOM Park,outdoor,1,0,10,9,4,4,BALPIT20220331D
CLE,SEA,20220401,01:40,N,Peoria Sports Complex,outdoor,1,1,9,6,2,3,CLESEA20220401N
STL,MIA,20220331,22:40,N,Roger Dean Stadium,outdoor,2,2,11,8,4,7,STLMIA20220331N
KC,OAK,20220331,20:05,D,Hohokam Stadium,outdoor,0,0,11,9,5,4,KCOAK20220331D
MIN,BOS,20220331,17:05,D,JetBlue Park,outdoor,0,0,6,8,3,4,MINBOS20220331D
TB,ATL,20220331,17:05,D,CoolToday Park,outdoor,0,1,9,4,5,1,TBATL20220331D
NYY,PHI,20220331,17:05,D,BayCare Ballpark,outdoor,0,1,4,10,3,5,NYYPHI20220331D
LAD,TEX,20220331,20:05,D,Surprise Stadium,outdoor,0,0,4,11,2,8,LADTEX20220331D
COL,SF,20220331,20:05,D,Scottsdale Stadium,outdoor,0,0,7,15,2,13,COLSF20220331D
LAA,MIL,20220331,20:10,D,American Family Fields of Phoenix,outdoor,1,0,15,8,10,5,LAAMIL20220331D
ARI,CLE,20220402,01:05,N,Goodyear Ballpark,outdoor,0,1,5,7,1,5,ARICLE20220402N
BOS,TB,20220401,17:05,D,Charlotte Sports Park,outdoor,0,1,4,12,3,9,BOSTB20220401D
ATL,MIN,20220401,17:05,D,CenturyLink Sports Complex,outdoor,1,0,10,10,7,8,ATLMIN20220401D
CHC,MIL,20220401,20:10,D,American Family Fields of Phoenix,outdoor,0,1,5,8,3,5,CHCMIL20220401D
MIA,HOU,20220401,17:05,D,FITTEAM Ballpark of the Palm Beaches,outdoor,1,1,8,6,1,2,MIAHOU20220401D
PHI,BAL,20220401,17:05,D,Ed Smith Stadium,outdoor,1,0,5,5,2,3,PHIBAL20220401D
NYM,STL,20220401,17:05,D,Roger Dean Stadium,outdoor,1,0,7,13,2,7,NYMSTL20220401D
NYY,DET,20220401,17:05,D,Publix Field at Joker Marchant Stadium,outdoor,0,1,8,4,6,2,NYYDET20220401D
TEX,SF,20220401,19:05,D,Scottsdale Stadium,outdoor,2,2,11,11,7,7,TEXSF20220401D
KC,SD,20220402,01:40,N,Peoria Sports Complex,outdoor,0,1,8,10,2,4,KCSD20220402N
TOR,PIT,20220401,17:05,D,LECOM Park,outdoor,1,1,11,9,6,6,TORPIT20220401D
OAK,CWS,20220401,20:05,D,Camelback Ranch,outdoor,0,1,19,8,12,4,OAKCWS20220401D
CIN,LAA,20220401,20:10,D,Tempe Diablo Stadium,outdoor,0,0,15,14,6,7,CINLAA20220401D
SEA,COL,20220402,01:40,N,Salt River Fields at Talking Stick,outdoor,1,1,4,4,1,2,SEACOL20220402N
CHC,ARI,20220401,20:10,D,Salt River Fields at Talking Stick,outdoor,0,0,3,8,0,6,CHCARI20220401D
PIT,BOS,20220402,17:05,D,JetBlue Park,outdoor,0,1,13,11,7,2,PITBOS20220402D
MIL,SEA,20220403,01:40,N,Peoria Sports Complex,outdoor,0,0,7,5,3,4,MILSEA20220403N
MIN,TB,20220402,17:05,D,Charlotte Sports Park,outdoor,0,3,11,6,8,2,MINTB20220402D
BAL,DET,20220402,17:05,D,Publix Field at Joker Marchant Stadium,outdoor,0,0,4,5,2,0,BALDET20220402D
STL,HOU,20220402,22:05,N,FITTEAM Ballpark of the Palm Beaches,outdoor,0,0,0,0,0,0,STLHOU20220402N
WSH,MIA,20220402,22:40,N,Roger Dean Stadium,outdoor,0,0,0,0,0,0,WSHMIA20220402N
CLE,TEX,20220403,01:05,N,Surprise Stadium,outdoor,1,0,5,7,1,3,CLETEX20220403N
SF,LAD,20220402,19:05,D,Camelback Ranch,outdoor,0,1,13,2,10,2,SFLAD20220402D
CWS,ARI,20220403,01:10,N,Salt River Fields at Talking Stick,outdoor,0,2,7,11,4,8,CWSARI20220403N
COL,OAK,20220402,20:05,D,Hohokam Stadium,outdoor,0,0,14,12,11,11,COLOAK20220402D
PHI,TOR,20220402,17:07,D,TD Ballpark,outdoor,1,0,6,4,2,2,PHITOR20220402D
LAA,CHC,20220402,19:05,D,Sloan Park,outdoor,0,3,7,10,4,5,LAACHC20220402D
SD,CIN,20220403,01:05,N,Goodyear Ballpark,outdoor,0,1,8,10,3,6,SDCIN20220403N
ATL,NYY,20220402,17:05,D,George M. Steinbrenner Field,outdoor,1,0,2,12,0,10,ATLNYY20220402D
BAL,MIN,20220403,17:05,D,CenturyLink Sports Complex,outdoor,1,0,3,10,2,8,BALMIN20220403D
MIA,NYM,20220403,17:10,D,Clover Park,outdoor,3,1,10,15,4,8,MIANYM20220403D
LAD,LAA,20220404,01:05,N,Angel Stadium,outdoor,2,0,4,7,1,5,LADLAA20220404N
TEX,MIL,20220403,20:10,D,American Family Fields of Phoenix,outdoor,0,5,12,9,13,2,TEXMIL20220403D
BOS,ATL,20220403,17:05,D,CoolToday Park,outdoor,0,3,8,8,6,3,BOSATL20220403D
SEA,KC,20220403,20:05,D,Surprise Stadium,outdoor,2,0,14,15,10,8,SEAKC20220403D
DET,PHI,20220403,17:05,D,BayCare Ballpark,outdoor,1,0,6,13,7,8,DETPHI20220403D
SD,OAK,20220403,20:05,D,Hohokam Stadium,outdoor,2,0,9,12,2,8,SDOAK20220403D
HOU,WSH,20220403,17:05,D,FITTEAM Ballpark of the Palm Beaches,outdoor,1,1,11,15,6,9,HOUWSH20220403D
NYY,TOR,20220403,17:07,D,TD Ballpark,outdoor,1,0,9,11,5,7,NYYTOR20220403D
CHC,CLE,20220404,01:05,N,Goodyear Ballpark,outdoor,2,1,11,9,7,3,CHCCLE20220404N
TB,PIT,20220403,17:05,D,LECOM Park,outdoor,1,0,21,7,9,2,TBPIT20220403D
CIN,ARI,20220403,20:10,D,Salt River Fields at Talking Stick,outdoor,2,0,17,10,15,4,CINARI20220403D
COL,CWS,20220403,20:05,D,Camelback Ranch,outdoor,0,2,17,9,13,4,COLCWS20220403D
CLE,ARI,20220405,01:40,N,Chase Field,retractable,0,0,5,5,1,3,CLEARI20220405N
PIT,BAL,20220404,17:05,D,Ed Smith Stadium,outdoor,1,1,11,11,9,3,PITBAL20220404D
SD,TEX,20220404,20:05,D,Surprise Stadium,outdoor,0,1,12,10,11,5,SDTEX20220404D
MIL,COL,20220405,01:40,N,Salt River Fields at Talking Stick,outdoor,1,1,12,12,8,7,MILCOL20220405N
PHI,NYY,20220404,17:05,D,George M. Steinbrenner Field,outdoor,0,0,7,11,2,5,PHINYY20220404D
ARI,SEA,20220404,20:10,D,Peoria Sports Complex,outdoor,0,1,6,9,3,6,ARISEA20220404D
LAA,LAD,20220405,01:10,N,Dodger Stadium,outdoor,1,0,14,8,10,4,LAALAD20220405N
KC,CIN,20220404,20:05,D,Goodyear Ballpark,outdoor,2,3,7,11,6,10,KCCIN20220404D
BOS,MIN,20220404,17:05,D,CenturyLink Sports Complex,outdoor,0,0,3,6,0,2,BOSMIN20220404D
SF,OAK,20220404,20:05,D,Hohokam Stadium,outdoor,1,0,7,7,5,3,SFOAK20220404D
ATL,TB,20220404,17:05,D,Charlotte Sports Park,outdoor,0,1,11,7,8,2,ATLTB20220404D
CWS,CHC,20220404,20:05,D,Sloan Park,outdoor,0,0,17,18,9,15,CWSCHC20220404D
NYM,HOU,20220404,16:05,D,FITTEAM Ballpark of the Palm Beaches,outdoor,1,2,8,8,3,3,NYMHOU20220404D
TOR,DET,20220404,17:05,D,Publix Field at Joker Marchant Stadium,outdoor,0,3,8,6,2,4,TORDET20220404D
WSH,STL,20220404,17:05,D,Roger Dean Stadium,outdoor,1,2,10,7,3,4,WSHSTL20220404D
OAK,SF,20220405,20:05,D,Scottsdale Stadium,outdoor,0,2,12,12,7,7,OAKSF20220405D
PIT,PHI,20220405,16:05,D,BayCare Ballpark,outdoor,2,0,5,8,1,5,PITPHI20220405D
CWS,SD,20220405,19:10,D,Peoria Sports Complex,outdoor,3,1,12,8,9,6,CWSSD20220405D
DET,NYY,20220405,17:05,D,George M. Steinbrenner Field,outdoor,0,1,11,10,5,3,DETNYY20220405D
SEA,CIN,20220405,19:05,D,Goodyear Ballpark,outdoor,2,1,11,12,9,12,SEACIN20220405D
BAL,TOR,20220405,17:07,D,TD Ballpark,outdoor,2,1,6,5,1,2,BALTOR20220405D
CHC,TEX,20220405,19:05,D,Surprise Stadium,outdoor,6,2,8,10,5,11,CHCTEX20220405D
TB,ATL,20220405,17:05,D,CoolToday Park,outdoor,0,1,1,8,0,1,TBATL20220405D
NYM,WSH,20220405,16:05,D,FITTEAM Ballpark of the Palm Beaches,outdoor,1,1,3,20,0,14,NYMWSH20220405D
KC,MIL,20220405,19:10,D,American Family Fields of Phoenix,outdoor,1,0,4,8,4,5,KCMIL20220405D
CLE,COL,20220405,20:10,D,Salt River Fields at Talking Stick,outdoor,1,1,8,15,3,10,CLECOL20220405D
MIN,BOS,20220405,17:05,D,JetBlue Park,outdoor,0,0,8,11,6,10,MINBOS20220405D
STL,MIA,20220405,15:05,D,Roger Dean Stadium,outdoor,0,0,13,2,7,0,STLMIA20220405D
LAA,LAD,20220406,01:10,N,Dodger Stadium,outdoor,0,1,3,7,0,5,LAALAD20220406N
CLE,ARI,20220405,19:40,D,Chase Field,retractable,0,0,6,4,1,3,CLEARI20220405D
BAL,DET,20220406,17:05,D,Publix Field at Joker Marchant Stadium,outdoor,0,0,0,0,0,0,BALDET20220406D
PHI,TB,20220406,16:35,D,Tropicana Field,indoor,0,0,10,3,9,2,PHITB20220406D
CLE,KC,20220407,20:10,D,Kauffman Stadium,outdoor,2,0,7,4,1,3,CLEKC20220407D
BOS,NYY,20220408,17:05,D,Yankee Stadium,outdoor,2,0,9,9,5,6,BOSNYY20220408D
SEA,MIN,20220408,20:10,D,Target Field,outdoor,0,0,5,4,2,1,SEAMIN20220408D
HOU,LAA,20220408,01:38,N,Angel Stadium,outdoor,1,0,8,4,3,1,HOULAA20220408N
MIL,CHC,20220407,18:20,D,Wrigley Field,outdoor,0,0,10,8,4,5,MILCHC20220407D
SD,ARI,20220408,01:40,N,Chase Field,retractable,0,0,4,3,2,4,SDARI20220408N
CIN,ATL,20220408,00:08,N,Truist Park,outdoor,1,0,10,4,6,3,CINATL20220408N
NYM,WSH,20220407,23:05,N,Nationals Park,outdoor,1,0,12,6,5,1,NYMWSH20220407N
PIT,STL,20220407,20:15,D,Busch Stadium,outdoor,2,0,6,8,0,9,PITSTL20220407D
BOS,NYY,20220408,17:05,D,Yankee Stadium,outdoor,2,0,9,9,5,6,BOSNYY20220408D
SEA,MIN,20220408,20:10,D,Target Field,outdoor,0,0,5,4,2,1,SEAMIN20220408D
CWS,DET,20220408,17:10,D,Comerica Park,outdoor,0,0,8,8,4,5,CWSDET20220408D
TEX,TOR,20220408,23:07,N,Rogers Centre,retractable,1,1,8,9,8,10,TEXTOR20220408N
MIA,SF,20220408,20:35,D,Oracle Park,outdoor,2,2,9,6,5,6,MIASF20220408D
LAD,COL,20220408,20:10,D,Coors Field,outdoor,1,0,8,7,5,3,LADCOL20220408D
BAL,TB,20220408,19:10,D,Tropicana Field,indoor,0,0,7,8,1,2,BALTB20220408D
OAK,PHI,20220408,19:05,D,Citizens Bank Park,outdoor,1,2,6,11,5,9,OAKPHI20220408D
HOU,LAA,20220409,01:38,N,Angel Stadium,outdoor,1,0,14,13,13,6,HOULAA20220409N
SD,ARI,20220409,01:40,N,Chase Field,retractable,0,1,11,2,3,0,SDARI20220409N
MIL,CHC,20220530,23:40,N,Wrigley Field,outdoor,0,1,3,6,3,1,MILCHC20220530N
NYM,WSH,20220408,23:05,N,Nationals Park,outdoor,0,0,13,5,7,3,NYMWSH20220408N
CIN,ATL,20220408,23:20,N,Truist Park,outdoor,1,0,6,8,6,7,CINATL20220408N
PIT,STL,20220409,18:15,D,Busch Stadium,outdoor,0,0,9,10,2,6,PITSTL20220409D
HOU,LAA,20220410,01:07,N,Angel Stadium,outdoor,0,1,2,6,0,2,HOULAA20220410N
SD,ARI,20220410,00:10,N,Chase Field,retractable,0,0,10,5,5,2,SDARI20220410N
CWS,DET,20220409,17:10,D,Comerica Park,outdoor,1,0,10,7,5,2,CWSDET20220409D
CIN,ATL,20220409,23:20,N,Truist Park,outdoor,0,1,3,8,1,2,CINATL20220409N
SEA,MIN,20220409,18:10,D,Target Field,outdoor,0,1,9,4,4,3,SEAMIN20220409D
NYM,WSH,20220409,23:05,N,Nationals Park,outdoor,1,0,9,4,5,0,NYMWSH20220409N
OAK,PHI,20220409,20:05,D,Citizens Bank Park,outdoor,0,1,5,7,2,4,OAKPHI20220409D
BAL,TB,20220409,17:10,D,Tropicana Field,indoor,1,0,8,8,3,5,BALTB20220409D
TEX,TOR,20220409,19:07,D,Rogers Centre,retractable,0,1,9,9,3,4,TEXTOR20220409D
MIA,SF,20220409,20:05,D,Oracle Park,outdoor,0,2,5,5,2,1,MIASF20220409D
BOS,NYY,20220409,20:05,D,Yankee Stadium,outdoor,0,1,5,4,2,4,BOSNYY20220409D
LAD,COL,20220410,00:10,N,Coors Field,outdoor,0,0,7,8,2,3,LADCOL20220410N
MIL,CHC,20220409,18:20,D,Wrigley Field,outdoor,0,0,4,10,0,9,MILCHC20220409D
CLE,KC,20220409,20:10,D,Kauffman Stadium,outdoor,0,0,5,6,0,1,CLEKC20220409D
MIL,CHC,20220410,18:20,D,Wrigley Field,outdoor,1,0,5,4,5,4,MILCHC20220410D
TEX,TOR,20220410,17:37,D,Rogers Centre,retractable,0,0,11,10,12,6,TEXTOR20220410D
OAK,PHI,20220410,17:05,D,Citizens Bank Park,outdoor,0,0,9,3,4,1,OAKPHI20220410D
BAL,TB,20220410,17:10,D,Tropicana Field,indoor,0,0,6,11,0,8,BALTB20220410D
PIT,STL,20220410,18:15,D,Busch Stadium,outdoor,0,2,15,7,9,4,PITSTL20220410D
LAD,COL,20220410,19:10,D,Coors Field,outdoor,1,1,10,10,4,9,LADCOL20220410D
CIN,ATL,20220410,17:35,D,Truist Park,outdoor,0,0,7,7,6,3,CINATL20220410D
HOU,LAA,20220410,20:07,D,Angel Stadium,outdoor,0,1,7,7,4,1,HOULAA20220410D
SD,ARI,20220410,20:10,D,Chase Field,retractable,0,2,8,5,10,5,SDARI20220410D
MIA,SF,20220410,20:05,D,Oracle Park,outdoor,1,0,11,6,2,3,MIASF20220410D
CLE,KC,20220410,18:10,D,Kauffman Stadium,outdoor,0,0,22,7,17,3,CLEKC20220410D
SEA,MIN,20220410,18:10,D,Target Field,outdoor,1,0,7,10,4,10,SEAMIN20220410D
BOS,NYY,20220410,23:08,N,Yankee Stadium,outdoor,0,0,5,11,4,3,BOSNYY20220410N
NYM,WSH,20220410,17:35,D,Nationals Park,outdoor,1,0,7,5,2,4,NYMWSH20220410D
CWS,DET,20220410,17:10,D,Comerica Park,outdoor,0,1,13,2,10,1,CWSDET20220410D
PIT,STL,20220614,17:15,D,Busch Stadium,outdoor,4,0,7,7,1,3,PITSTL20220614D
COL,TEX,20220411,20:05,D,Globe Life Field,retractable,1,2,14,9,6,4,COLTEX20220411D
MIL,BAL,20220411,19:05,D,Oriole Park at Camden Yards,outdoor,2,0,6,6,0,2,MILBAL20220411D
BOS,DET,20220411,21:10,N,Comerica Park,outdoor,0,0,4,8,1,3,BOSDET20220411N
SD,SF,20220412,01:45,N,Oracle Park,outdoor,0,0,10,10,4,2,SDSF20220412N
MIA,LAA,20220412,01:38,N,Angel Stadium,outdoor,0,0,3,7,2,6,MIALAA20220412N
SEA,MIN,20220411,23:40,N,Target Field,outdoor,1,3,2,10,0,4,SEAMIN20220411N
OAK,TB,20220411,22:40,N,Tropicana Field,indoor,0,2,13,8,13,2,OAKTB20220411N
CLE,KC,20220411,18:10,D,Kauffman Stadium,outdoor,1,0,13,9,10,7,CLEKC20220411D
TOR,NYY,20220411,23:05,N,Yankee Stadium,outdoor,0,0,10,4,3,0,TORNYY20220411N
WSH,ATL,20220411,23:20,N,Truist Park,outdoor,0,1,15,4,11,2,WSHATL20220411N
NYM,PHI,20220411,22:45,N,Citizens Bank Park,outdoor,0,3,7,8,4,5,NYMPHI20220411N
MIA,LAA,20220412,23:07,D,Angel Stadium,outdoor,0,2,5,4,3,4,MIALAA20220412D
KC,STL,20220412,23:45,N,Busch Stadium,outdoor,0,0,8,10,5,6,KCSTL20220412N
COL,TEX,20220413,00:05,N,Globe Life Field,retractable,0,1,7,4,4,1,COLTEX20220413N
CLE,CIN,20220412,20:10,D,Great American Ball Park,outdoor,0,0,11,5,10,5,CLECIN20220412D
SEA,CWS,20220412,20:10,D,Guaranteed Rate Field,outdoor,1,0,7,6,2,3,SEACWS20220412D
WSH,ATL,20220412,23:20,N,Truist Park,outdoor,2,0,9,19,4,16,WSHATL20220412N
OAK,TB,20220412,22:40,N,Tropicana Field,indoor,3,1,8,13,8,9,OAKTB20220412N
MIL,BAL,20220412,23:05,N,Oriole Park at Camden Yards,outdoor,1,3,9,7,5,4,MILBAL20220412N
CHC,PIT,20220412,20:12,D,PNC Park,outdoor,0,0,8,6,2,1,CHCPIT20220412D
HOU,ARI,20220413,01:40,N,Chase Field,retractable,0,1,8,4,2,1,HOUARI20220413N
NYM,PHI,20220412,22:45,N,Citizens Bank Park,outdoor,0,0,3,6,2,0,NYMPHI20220412N
SD,SF,20220413,01:45,N,Oracle Park,outdoor,0,0,5,15,2,13,SDSF20220413N
BOS,DET,20220412,17:10,D,Comerica Park,outdoor,1,1,9,5,5,3,BOSDET20220412D
LAD,MIN,20220412,23:40,N,Target Field,outdoor,1,0,9,5,7,2,LADMIN20220412N
OAK,TB,20220413,22:40,N,Tropicana Field,indoor,1,0,5,8,4,2,OAKTB20220413N
HOU,ARI,20220413,19:40,D,Chase Field,retractable,1,2,6,6,2,3,HOUARI20220413D
LAD,MIN,20220413,17:10,D,Target Field,outdoor,0,2,11,1,7,0,LADMIN20220413D
SEA,CWS,20220413,23:10,N,Guaranteed Rate Field,outdoor,0,0,8,10,4,6,SEACWS20220413N
TOR,NYY,20220413,23:05,N,Yankee Stadium,outdoor,0,1,8,10,6,4,TORNYY20220413N
BOS,DET,20220413,17:10,D,Comerica Park,outdoor,0,1,12,11,9,7,BOSDET20220413D
CLE,CIN,20220413,16:35,D,Great American Ball Park,outdoor,0,0,13,7,7,3,CLECIN20220413D
WSH,ATL,20220413,16:20,D,Truist Park,outdoor,0,1,7,3,3,1,WSHATL20220413D
CHC,PIT,20220413,16:35,D,PNC Park,outdoor,0,0,6,8,2,6,CHCPIT20220413D
KC,STL,20220502,17:15,D,Busch Stadium,outdoor,0,0,5,4,0,1,KCSTL20220502D
NYM,PHI,20220413,17:05,D,Citizens Bank Park,outdoor,0,0,9,9,9,6,NYMPHI20220413D
MIL,BAL,20220413,23:05,N,Oriole Park at Camden Yards,outdoor,0,0,7,5,4,2,MILBAL20220413N
SD,SF,20220413,19:45,D,Oracle Park,outdoor,0,0,5,4,1,2,SDSF20220413D
CHC,COL,20220415,00:40,N,Coors Field,outdoor,1,2,10,10,5,2,CHCCOL20220415N
OAK,TB,20220414,17:10,D,Tropicana Field,indoor,0,1,9,7,6,3,OAKTB20220414D
WSH,PIT,20220414,22:35,N,PNC Park,outdoor,1,1,8,14,4,9,WSHPIT20220414N
SEA,CWS,20220414,18:10,D,Guaranteed Rate Field,outdoor,1,2,7,4,5,1,SEACWS20220414D
PHI,MIA,20220414,22:40,N,loanDepot park,retractable,0,0,11,6,3,4,PHIMIA20220414N
ATL,SD,20220415,00:10,N,PETCO Park,outdoor,3,0,6,16,1,12,ATLSD20220415N
TOR,NYY,20220414,23:05,N,Yankee Stadium,outdoor,1,1,5,8,0,3,TORNYY20220414N
STL,MIL,20220414,21:14,D,American Family Field,retractable,0,2,5,9,1,5,STLMIL20220414D
LAA,TEX,20220415,00:05,N,Globe Life Field,retractable,3,0,11,13,5,10,LAATEX20220415N
CIN,LAD,20220415,02:10,N,Dodger Stadium,outdoor,0,0,6,14,3,9,CINLAD20220415N
DET,KC,20220415,00:10,N,Kauffman Stadium,outdoor,0,0,9,7,4,2,DETKC20220415N
WSH,PIT,20220415,22:35,N,PNC Park,outdoor,0,0,10,5,7,2,WSHPIT20220415N
MIN,BOS,20220415,18:10,D,Fenway Park,outdoor,0,0,9,8,8,4,MINBOS20220415D
PHI,MIA,20220415,22:40,N,loanDepot park,retractable,0,0,8,11,1,7,PHIMIA20220415N
CIN,LAD,20220416,02:10,N,Dodger Stadium,outdoor,0,0,5,7,1,3,CINLAD20220416N
ARI,NYM,20220415,17:10,D,Citi Field,outdoor,2,0,3,12,3,10,ARINYM20220415D
STL,MIL,20220416,00:10,N,American Family Field,retractable,0,0,14,6,10,1,STLMIL20220416N
HOU,SEA,20220416,01:42,N,T-Mobile Park,retractable,0,0,5,13,1,11,HOUSEA20220416N
ATL,SD,20220416,01:40,N,PETCO Park,outdoor,0,0,9,6,5,2,ATLSD20220416N
OAK,TOR,20220415,23:07,N,Rogers Centre,retractable,0,0,6,11,1,4,OAKTOR20220415N
LAA,TEX,20220416,00:05,N,Globe Life Field,retractable,0,0,11,8,9,6,LAATEX20220416N
CHC,COL,20220416,00:40,N,Coors Field,outdoor,0,1,13,11,5,6,CHCCOL20220416N
NYY,BAL,20220415,23:05,N,Oriole Park at Camden Yards,outdoor,0,0,7,6,1,2,NYYBAL20220415N
DET,KC,20220416,00:10,N,Kauffman Stadium,outdoor,1,0,3,5,2,1,DETKC20220416N
SF,CLE,20220415,23:10,N,Progressive Field,outdoor,0,1,8,3,4,1,SFCLE20220415N
TB,CWS,20220415,23:10,N,Guaranteed Rate Field,outdoor,0,0,6,6,2,3,TBCWS20220415N
